Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age_of_Car,Power_per_Liter,Mileage_per_Seat
3889,Maruti Dzire VDI,Jaipur,2013,77084,0,0,First,28.4,1248,73.75,5.0,4.95,11,2.6,5.68
3906,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,0,0,First,24.0,1120,70,5.0,3.5,10,2.92,4.8
3908,Hyundai i10 Magna,Coimbatore,2011,50436,1,0,First,20.36,1197,78.9,5.0,3.65,13,3.88,4.07
3910,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,0,0,First,27.39,1248,74,5.0,8.7,6,2.7,5.48
3913,Maruti Ritz VDi,Kolkata,2011,35888,0,0,First,21.1,1248,73.9,5.0,1.89,13,3.5,4.22
3914,Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,0,0,First,23.4,1248,74,5.0,4.0,9,3.16,4.68
3916,Maruti Ertiga SHVS VDI,Hyderabad,2015,93700,0,0,First,24.52,1248,88.5,7.0,7.85,9,3.61,3.5
3921,Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,0,0,First,20.14,1498,88.8,5.0,3.95,10,4.41,4.03
3924,Hyundai EON D Lite Plus,Coimbatore,2014,45407,1,0,Second,21.1,814,55.2,5.0,3.39,10,2.62,4.22
3926,Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,0,0,First,26.8,1248,74,5.0,5.91,7,2.76,5.36
3927,Maruti Ciaz Alpha,Mumbai,2017,19416,1,0,First,21.56,1462,103.25,5.0,8.25,7,4.79,4.31
3932,Toyota Etios Liva GD,Delhi,2014,63000,0,0,First,23.59,1364,67.04,5.0,4.35,10,2.84,4.72
3937,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,0,0,First,22.7,1498,89.84,5.0,5.45,10,3.96,4.54
3940,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,0,0,First,20.14,1498,88.8,5.0,5.8,9,4.41,4.03
3944,Maruti Alto K10 LXI Optional,Pune,2016,7000,1,0,First,24.07,998,67.1,5.0,3.0,8,2.79,4.81
3946,Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000,0,0,First,26.59,1248,74,5.0,6.0,8,2.78,5.32
3947,Maruti Ciaz VDi Plus SHVS,Mumbai,2016,38151,0,0,First,28.09,1248,88.5,5.0,7.65,8,3.15,5.62
3956,Maruti Ciaz ZDi Plus,Jaipur,2015,65218,0,0,First,26.21,1248,88.5,5.0,7.4,9,3.38,5.24
3957,Renault KWID RXT,Kochi,2016,53886,1,0,First,25.17,799,53.3,5.0,3.07,8,2.12,5.03
3959,Maruti Celerio ZXI AT Optional,Pune,2016,64000,1,1,First,23.1,998,67.04,5.0,4.2,8,2.9,4.62
3960,Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641,0,0,First,21.38,1396,88.7,5.0,10.82,6,4.15,4.28
3961,Honda Jazz 1.5 SV i DTEC,Hyderabad,2016,44345,0,0,First,27.3,1498,98.6,5.0,6.1,8,3.61,5.46
3968,Nissan Micra Diesel XL,Chennai,2014,100000,0,0,First,23.08,1461,63.1,5.0,3.0,10,2.73,4.62
3973,Honda City i DTEC VX,Kolkata,2014,37298,0,0,First,25.1,1498,98.6,5.0,4.9,10,3.93,5.02
3974,Maruti Swift VXI BSIV,Pune,2014,42000,1,0,Second,20.4,1197,81.80,5.0,3.6,10,4.01,4.08
3981,Ford EcoSport 1.5 TDCi Titanium,Hyderabad,2016,36778,0,0,First,22.77,1498,98.59,5.0,8.8,8,4.33,4.55
3984,Renault KWID AMT RXL,Ahmedabad,2017,12000,1,1,Second,24.04,999,67,5.0,3.25,7,2.79,4.81
3988,Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,0,0,First,25.0,1396,69.01,5.0,2.7,11,2.76,5.0
3989,Ford Figo 2015-2019 1.5D Ambiente MT,Chennai,2016,70000,0,0,First,25.83,1498,99,5.0,4.6,8,3.83,5.17
3990,Maruti Swift Dzire VDI,Jaipur,2014,61000,0,0,First,23.4,1248,74,5.0,5.35,10,3.16,4.68
3991,Nissan Micra Diesel XV Primo,Pune,2011,72000,0,0,First,23.08,1461,63.1,5.0,2.3,13,2.73,4.62
3997,Hyundai i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000,0,0,First,21.19,1396,88.73,5.0,5.99,9,4.19,4.24
4002,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000,0,0,First,21.9,1396,88.76,5.0,5.45,11,4.05,4.38
4008,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500,0,0,First,21.9,1396,88.76,5.0,3.55,11,4.05,4.38
4011,Fiat Punto 1.3 Emotion,Pune,2011,45271,0,0,First,20.3,1497.0,98.6,5.0,2.6,13,4.86,4.06
4014,Maruti Swift RS VDI,Hyderabad,2013,73212,0,0,First,22.9,1248,74,5.0,5.2,11,3.23,4.58
4019,Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,0,0,Second,21.9,1396,88.76,5.0,3.9,11,4.05,4.38
4020,Maruti Swift VDI BSIV,Kolkata,2013,115195,0,0,First,25.2,1248,74,5.0,3.85,11,2.94,5.04
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,1,0,First,24.07,998,67.1,5.0,3.2,8,2.79,4.81
4030,Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,0,0,First,22.7,1498,89.84,5.0,6.0,10,3.96,4.54
4032,Hyundai Grand i10 CRDi Magna,Delhi,2014,42000,0,0,First,24.0,1120,70,5.0,3.5,10,2.92,4.8
4036,Maruti Ritz LDi,Kochi,2015,35314,0,0,First,23.2,1248,73.94,5.0,4.27,9,3.19,4.64
4040,Skoda Rapid 1.5 TDI Elegance,Mumbai,2015,44000,0,0,First,21.14,1498,103.52,5.0,5.75,9,4.9,4.23
4042,Maruti Celerio VXI AT,Chennai,2014,18500,1,1,First,23.1,998,67.04,5.0,3.95,10,2.9,4.62
4045,Toyota Etios Cross 1.4 GD,Ahmedabad,2017,42000,0,0,First,23.59,1364,67.04,5.0,6.25,7,2.84,4.72
4054,Hyundai i20 Sportz 1.4 CRDi,Delhi,2017,25500,0,0,First,22.54,1396,88.73,5.0,7.0,7,3.94,4.51
4059,Skoda Rapid 1.5 TDI AT Elegance Plus,Hyderabad,2015,34000,0,1,First,21.66,1498,103.52,5.0,7.99,9,4.78,4.33
4060,Maruti Celerio VXI AT,Coimbatore,2015,59751,1,1,First,23.1,998,67.04,5.0,4.88,9,2.9,4.62
4062,Maruti Ciaz ZXi Plus,Mumbai,2015,30000,1,0,First,20.73,1373,91.1,5.0,6.55,9,4.39,4.15
4068,Maruti Swift VXI BSIV,Mumbai,2008,69000,1,0,Second,20.4,1197,81.80,5.0,2.15,16,4.01,4.08
4082,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,0,0,First,22.07,1199,73.9,5.0,4.5,11,3.35,4.41
4083,Maruti Baleno RS Petrol,Coimbatore,2018,26731,1,0,First,21.1,998,100,5.0,8.61,6,4.74,4.22
4084,Hyundai i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,0,0,First,21.9,1396,88.76,5.0,6.5,8,4.05,4.38
4087,Maruti Celerio VXI AT Optional,Pune,2017,20000,1,1,First,23.1,998,67.04,5.0,4.7,7,2.9,4.62
4093,Maruti Ciaz ZDi,Delhi,2015,46166,0,0,Second,26.21,1248,88.5,5.0,5.5,9,3.38,5.24
4100,Volkswagen Polo Diesel Trendline 1.2L,Chennai,2012,94000,0,0,First,22.07,1199,73.9,5.0,4.5,12,3.35,4.41
4103,Renault Duster 85PS Diesel RxE,Jaipur,2013,61238,0,0,First,20.45,1461,83.8,5.0,5.25,11,4.1,4.09
4106,Maruti Baleno Delta 1.3,Hyderabad,2017,20000,0,0,First,27.39,1248,74,5.0,8.5,7,2.7,5.48
4109,Maruti Ciaz VXi Plus,Mumbai,2015,51579,1,0,First,20.73,1373,91.1,5.0,5.95,9,4.39,4.15
4111,Hyundai EON D Lite Plus Option,Mumbai,2016,25350,1,0,First,21.1,814,55.2,5.0,2.55,8,2.62,4.22
4119,Maruti Wagon R VXI,Pune,2014,38958,1,0,First,22.5,998,67.04,5.0,3.41,10,2.98,4.5
4125,Datsun redi-GO S,Chennai,2016,26239,1,0,First,22.7,799,53,5.0,2.75,8,2.33,4.54
4129,Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,0,0,First,22.77,1498,98.59,5.0,7.52,10,4.33,4.55
4132,Maruti Swift Dzire ZXI,Chennai,2017,28000,1,0,First,20.85,1197,83.14,5.0,6.25,7,3.99,4.17
4135,Maruti Celerio ZXI,Mumbai,2014,21000,1,0,First,23.1,998,67.04,5.0,3.75,10,2.9,4.62
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,1,0,First,20.36,1197,78.9,5.0,2.25,12,3.88,4.07
4140,Hyundai EON D Lite Plus,Ahmedabad,2015,20000,1,0,First,21.1,814,55.2,5.0,2.66,9,2.62,4.22
4144,Tata Indigo CS eVX,Pune,2016,52000,0,0,Second,25.0,1396,69.01,5.0,2.4,8,2.76,5.0
4146,Maruti Wagon R LXI BS IV,Pune,2013,32425,1,0,First,20.51,998,67.04,5.0,3.0,11,3.27,4.1
4147,Maruti Dzire VDI,Kochi,2017,54758,0,0,First,28.4,1248,73.75,5.0,6.67,7,2.6,5.68
4150,Hyundai i10 Magna 1.2,Jaipur,2011,40496,1,0,First,20.36,1197,78.9,5.0,2.65,13,3.88,4.07
4159,Honda City i DTEC SV,Hyderabad,2014,90000,0,0,First,26.0,1498,98.6,5.0,6.75,10,3.79,5.2
4161,Maruti Wagon R LXI BS IV,Delhi,2015,13008,1,0,First,20.51,998,67.04,5.0,3.5,9,3.27,4.1
4162,Hyundai EON Era Plus,Hyderabad,2012,60500,1,0,First,21.1,814,55.2,5.0,2.6,12,2.62,4.22
4165,Maruti Wagon R VXI Plus,Kolkata,2018,10000,1,0,First,20.51,998,67.04,5.0,4.5,6,3.27,4.1
4167,Maruti Celerio VXI,Kochi,2017,3923,1,0,First,23.1,998,67.04,5.0,5.2,7,2.9,4.62
4169,Datsun redi-GO T Option,Kochi,2018,6279,1,0,First,22.7,799,53.64,5.0,3.6,6,2.36,4.54
4170,Fiat Grande Punto EVO 1.3 Active,Pune,2014,74500,0,0,First,21.2,1248,75,5.0,3.3,10,3.54,4.24
4179,Maruti Ritz VDi,Chennai,2009,83000,0,0,First,23.2,1248,73.94,5.0,2.95,15,3.19,4.64
4181,Maruti Baleno Delta,Kochi,2017,15134,1,0,First,21.4,1197,83.1,5.0,6.37,7,3.88,4.28
4183,Tata Indica Vista Quadrajet VX,Chennai,2012,120000,0,0,Second,22.3,1248,74,5.0,2.6,12,3.32,4.46
4188,Maruti Ertiga VDI,Chennai,2016,86000,0,0,Second,25.47,1248,88.50,7.0,8.2,8,3.47,3.64
4194,Maruti Baleno RS 1.0 Petrol,Mumbai,2017,16900,1,0,First,21.1,998,100,5.0,6.99,7,4.74,4.22
4200,Mahindra KUV 100 mFALCON D75 K4 Plus,Kochi,2017,60357,0,0,First,25.32,1198,77,6.0,4.49,7,3.04,4.22
4201,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2011,77000,0,0,First,22.07,1199,73.9,5.0,2.9,13,3.35,4.41
4205,Honda City i-DTEC SV,Kolkata,2015,39000,0,0,First,25.6,1498,98.6,5.0,5.49,9,3.85,5.12
4206,Volkswagen Polo Diesel Comfortline 1.2L,Coimbatore,2015,46190,0,0,First,22.07,1199,73.9,5.0,5.86,9,3.35,4.41
4212,Maruti Swift VXI BSIV,Coimbatore,2016,57932,1,0,First,20.4,1197,81.80,5.0,6.39,8,4.01,4.08
4213,Maruti Alto 800 LXI,Jaipur,2015,25000,1,0,First,22.74,796,47.3,5.0,2.75,9,2.08,4.55
4217,Honda City i DTEC SV,Ahmedabad,2014,75000,0,0,First,26.0,1498,98.6,5.0,6.0,10,3.79,5.2
4219,Honda City i DTEC VX,Hyderabad,2014,75578,0,0,First,25.1,1498,98.6,5.0,7.0,10,3.93,5.02
4221,Maruti Alto K10 LXI,Kochi,2014,51349,1,0,First,24.07,998,67.1,5.0,2.93,10,2.79,4.81
4230,Hyundai i10 Asta,Kolkata,2011,43000,1,0,First,20.36,1197,78.9,5.0,2.49,13,3.88,4.07
4232,Maruti Wagon R AMT VXI,Jaipur,2017,34000,1,1,First,20.51,998,67,5.0,4.35,7,3.27,4.1
4237,Renault KWID RXT Optional,Mumbai,2016,16000,1,0,First,25.17,799,53.3,5.0,2.99,8,2.12,5.03
4238,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,1,0,First,24.7,796,47.3,5.0,2.61,8,1.91,4.94
4241,Ford Figo 2015-2019 1.5D Titanium Plus MT,Hyderabad,2015,45000,0,0,First,25.83,1498,99,5.0,5.5,9,3.83,5.17
4249,Maruti Swift ZDi,Bangalore,2014,98000,0,0,First,22.9,1248,74,5.0,6.1,10,3.23,4.58
4252,Hyundai EON Era Plus,Coimbatore,2015,34063,1,0,First,21.1,814,55.2,5.0,4.01,9,2.62,4.22
4258,Hyundai i10 Magna 1.2,Kolkata,2011,38002,1,0,First,20.36,1197,78.9,5.0,2.15,13,3.88,4.07
4260,Skoda Rapid 1.5 TDI Ambition Plus,Bangalore,2014,52000,0,0,First,21.14,1498,103.6,5.0,6.2,10,4.9,4.23
4265,Datsun redi-GO T Option,Coimbatore,2017,27509,1,0,First,22.7,799,53.64,5.0,3.31,7,2.36,4.54
4268,Maruti Swift ZDi,Jaipur,2011,120000,0,0,Second,22.9,1248,74,5.0,3.2,13,3.23,4.58
4269,Maruti Celerio ZXI,Kochi,2018,31396,1,0,First,23.1,998,67.04,5.0,5.53,6,2.9,4.62
4275,Maruti Celerio VXI AT,Pune,2015,26725,1,1,First,23.1,998,67.04,5.0,4.25,9,2.9,4.62
4276,Maruti Ertiga VDI,Kolkata,2014,45617,0,0,First,20.77,1248,88.76,7.0,5.85,10,4.27,2.97
4279,Honda Amaze E i-Dtech,Ahmedabad,2014,59000,0,0,First,25.8,1498,98.6,5.0,4.75,10,3.82,5.16
4280,Renault KWID RXT,Pune,2015,28000,1,0,First,25.17,799,53.3,5.0,2.65,9,2.12,5.03
4281,Renault KWID RXT,Pune,2017,4700,1,0,First,25.17,799,53.3,5.0,3.0,7,2.12,5.03
4294,Hyundai i10 Magna 1.2,Coimbatore,2013,36264,1,0,First,20.36,1197,78.9,5.0,4.32,11,3.88,4.07
4300,Maruti Wagon R VXI AMT,Mumbai,2018,1997,1,1,First,22.5,998,67,5.0,4.45,6,2.98,4.5
4301,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,47300,0,0,First,24.3,1248,88.5,5.0,8.85,8,3.64,4.86
4304,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,62000,0,0,First,20.14,1498,88.8,5.0,6.25,9,4.41,4.03
4305,Maruti Swift ZDi,Chennai,2012,65060,0,0,First,22.9,1248,74,5.0,4.8,12,3.23,4.58
4308,Maruti Ertiga VDI,Coimbatore,2014,53817,0,0,First,25.47,1248,88.50,7.0,7.56,10,3.47,3.64
4310,Tata Manza Aura Quadrajet BS IV,Jaipur,2011,86500,0,0,Second,21.12,1248,88.8,5.0,1.8,13,4.2,4.22
4313,Maruti Wagon R AMT VXI,Hyderabad,2016,35000,1,1,First,20.51,998,67,5.0,5.5,8,3.27,4.1
4314,Datsun GO NXT,Kolkata,2016,6000,1,0,First,20.63,1198,67.06,5.0,2.7,8,3.25,4.13
4324,Honda Jazz 1.5 V i DTEC,Ahmedabad,2016,35000,0,0,First,27.3,1498,98.6,5.0,5.5,8,3.61,5.46
4328,Maruti Swift DDiS VDI,Coimbatore,2019,41075,0,0,First,28.4,1248,74,5.0,8.4,5,2.61,5.68
4329,Mahindra KUV 100 mFALCON D75 K8,Hyderabad,2016,26000,0,0,First,25.32,1198,77,6.0,6.5,8,3.04,4.22
4331,Maruti Swift ZXI,Mumbai,2016,19000,1,0,First,20.4,1197,81.80,5.0,5.55,8,4.01,4.08
4336,Maruti Ciaz 1.3 S,Bangalore,2016,23988,0,0,First,28.09,1248,88.5,5.0,7.75,8,3.15,5.62
4341,Tata Nano XT,Coimbatore,2017,14149,1,0,First,23.9,624,37.48,4.0,3.47,7,1.57,5.98
4346,Maruti Swift ZXI Plus,Ahmedabad,2018,2000,1,0,First,22.0,1197,81.80,5.0,7.75,6,3.72,4.4
4352,Maruti Swift VDI BSIV,Delhi,2014,24000,0,0,First,25.2,1248,74,5.0,5.21,10,2.94,5.04
4361,Skoda Rapid 1.5 TDI Ambition,Mumbai,2012,54500,0,0,First,21.13,1498,108.4,5.0,4.1,12,5.13,4.23
4362,Hyundai EON Magna,Jaipur,2016,27886,1,0,First,22.0,814,55,5.0,2.85,8,2.5,4.4
4366,Honda City i DTec S,Jaipur,2015,78233,0,0,First,26.0,1498,98.6,5.0,6.6,9,3.79,5.2
4370,Renault KWID 1.0 RXL,Jaipur,2017,31056,1,0,First,23.01,999,67,5.0,3.6,7,2.91,4.6
4372,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2016,99362,0,0,First,22.54,1396,88.73,5.0,7.03,8,3.94,4.51
4374,Maruti Ciaz ZDi Plus SHVS,Coimbatore,2016,54268,0,0,First,28.09,1248,88.5,5.0,7.67,8,3.15,5.62
4378,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,29000,0,0,First,24.4,1120,71,5.0,5.95,8,2.91,4.88
4380,Maruti Ciaz RS ZXi Plus,Coimbatore,2016,60913,1,0,First,20.73,1373,91.1,5.0,7.19,8,4.39,4.15
4383,Hyundai i10 Sportz,Hyderabad,2016,19947,1,0,First,20.36,1197,78.9,5.0,4.5,8,3.88,4.07
4385,Maruti Baleno Zeta 1.3,Delhi,2015,54000,0,0,First,27.39,1248,74,5.0,5.95,9,2.7,5.48
4390,Maruti Ritz LXI,Hyderabad,2013,80264,1,0,First,21.1,1197,85.80,5.0,4.3,11,4.07,4.22
4391,Nissan Sunny 2011-2014 Diesel XL,Pune,2013,125600,0,0,First,21.64,1461,84.8,5.0,3.75,11,3.92,4.33
4393,Toyota Etios VXD,Pune,2012,111000,0,0,First,23.59,1364,67.1,5.0,4.75,12,2.84,4.72
4396,Maruti Ertiga ZDI,Kolkata,2012,38092,0,0,First,20.77,1248,88.8,7.0,5.2,12,4.28,2.97
4399,Maruti Swift Dzire AMT ZDI,Chennai,2019,65000,0,1,First,26.59,1248,74,5.0,6.75,5,2.78,5.32
4401,Tata Tiago 1.2 Revotron XZ WO Alloy,Hyderabad,2017,16500,1,0,First,23.84,1199,84,5.0,5.0,7,3.52,4.77
4408,Maruti Wagon R LXI,Mumbai,2010,12000,1,0,First,22.5,998,67.04,5.0,2.45,14,2.98,4.5
4410,Honda City i DTEC SV,Kolkata,2014,26000,0,0,First,26.0,1498,98.6,5.0,5.5,10,3.79,5.2
4413,Maruti Alto 800 LXI,Kochi,2016,51639,1,0,First,22.74,796,47.3,5.0,3.04,8,2.08,4.55
4415,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,90000,0,0,First,22.7,1498,89.84,5.0,6.25,11,3.96,4.54
4422,Hyundai i10 Sportz,Pune,2014,90000,1,0,Second,20.36,1197,78.9,5.0,2.8,10,3.88,4.07
4430,Datsun Redi GO Sport,Bangalore,2017,12000,1,0,First,22.7,799,53,5.0,3.1,7,2.33,4.54
4431,Hyundai EON Era Plus,Kochi,2013,57759,1,0,First,21.1,814,55.2,5.0,3.84,11,2.62,4.22
4432,Maruti Alto 800 VXI,Kolkata,2016,24300,1,0,First,22.74,796,47.3,5.0,2.44,8,2.08,4.55
4434,Hyundai i10 Asta,Mumbai,2015,75915,1,0,First,20.36,1197,78.9,5.0,3.9,9,3.88,4.07
4438,Maruti Alto 800 2016-2019 LXI Optional,Jaipur,2019,3000,1,0,First,24.7,796,47.3,5.0,3.5,5,1.91,4.94
4439,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,72495,0,0,First,21.9,1396,88.76,5.0,7.0,9,4.05,4.38
4442,Tata Indica V2 eLS,Hyderabad,2016,80103,0,0,First,25.0,1396,69,5.0,1.8,8,2.76,5.0
4454,Maruti Swift ZDi,Jaipur,2013,92000,0,0,Second,22.9,1248,74,5.0,4.35,11,3.23,4.58
4455,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,0,0,First,20.5,1248,91.72,5.0,6.5,9,4.47,4.1
4459,Maruti Celerio VXI AT,Pune,2015,50000,1,1,First,23.1,998,67.04,5.0,3.9,9,2.9,4.62
4462,Maruti Celerio VXI AT,Hyderabad,2014,44000,1,1,First,23.1,998,67.04,5.0,4.3,10,2.9,4.62
4469,Toyota Corolla Altis Diesel D4DG,Hyderabad,2010,156210,0,0,First,21.43,1364,87.2,5.0,5.99,14,4.07,4.29
4470,Honda Amaze S Diesel,Kolkata,2013,46500,0,0,First,27.4,1498,98.6,5.0,3.3,11,3.6,5.48
4472,Maruti Wagon R VXI,Jaipur,2017,39867,1,0,First,22.5,998,67.04,5.0,4.5,7,2.98,4.5
4473,Honda Mobilio E i DTEC,Hyderabad,2014,58972,0,0,First,24.2,1498,98.6,7.0,6.5,10,4.07,3.46
4479,Hyundai i10 Sportz,Coimbatore,2015,41008,1,0,Second,20.36,1197,78.9,5.0,4.87,9,3.88,4.07
4480,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,0,0,First,24.4,1120,71,5.0,6.0,10,2.91,4.88
4483,Maruti Baleno Zeta Automatic,Pune,2017,33000,1,1,First,21.4,1197,83.1,5.0,7.25,7,3.88,4.28
4485,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,0,0,First,20.64,1498,108.5,5.0,3.4,12,5.26,4.13
4489,Honda Amaze S i-Dtech,Kochi,2015,60334,0,0,First,25.8,1498,98.6,5.0,5.43,9,3.82,5.16
4492,Maruti Alto 800 LXI,Kolkata,2017,2196,1,0,First,22.74,796,47.3,5.0,2.75,7,2.08,4.55
4495,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,0,1,First,28.4,1248,73.75,5.0,8.55,6,2.6,5.68
4498,Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,1,0,First,20.36,1197,78.9,5.0,4.49,10,3.88,4.07
4500,Tata Nano XTA,Bangalore,2016,29000,1,1,First,21.9,624,37.48,4.0,2.8,8,1.71,5.48
4508,Maruti Ritz LDi,Coimbatore,2011,88539,0,0,First,23.2,1248,73.94,5.0,3.77,13,3.19,4.64
4520,Volkswagen Vento 1.5 TDI Highline,Coimbatore,2016,62767,0,0,First,20.34,1498,103.2,5.0,9.75,8,5.07,4.07
4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,1,1,First,22.5,998,67,5.0,3.95,7,2.98,4.5
4540,Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,0,0,Second,22.07,1199,73.9,5.0,2.89,14,3.35,4.41
4543,Maruti Alto K10 VXI AGS,Chennai,2017,5500,1,1,First,24.07,998,67.1,5.0,4.25,7,2.79,4.81
4544,Maruti Ritz ZXI,Coimbatore,2016,40052,1,0,First,21.1,1197,85.80,5.0,6.17,8,4.07,4.22
4547,Honda Amaze S i-Dtech,Jaipur,2013,63000,0,0,Second,25.8,1498,98.6,5.0,4.25,11,3.82,5.16
4548,Honda City i DTEC SV,Kolkata,2014,45000,0,0,First,26.0,1498,98.6,5.0,4.75,10,3.79,5.2
4550,Volkswagen Vento 1.5 TDI Highline,Jaipur,2015,58000,0,0,First,20.34,1498,103.2,5.0,5.85,9,5.07,4.07
4556,Maruti Swift Dzire VDI,Hyderabad,2017,22000,0,0,First,26.59,1248,74,5.0,7.95,7,2.78,5.32
4557,Maruti Celerio ZXI,Hyderabad,2015,47020,1,0,Second,23.1,998,67.04,5.0,4.5,9,2.9,4.62
4561,Tata Nano Cx BSIV,Coimbatore,2014,42083,1,0,First,25.4,624,37.48,4.0,1.68,10,1.48,6.35
4562,Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,1,0,First,24.7,796,47.3,5.0,2.9,8,1.91,4.94
4563,Maruti Wagon R VXI,Mumbai,2014,43628,1,0,First,22.5,998,67.04,5.0,3.16,10,2.98,4.5
4564,Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,0,0,First,24.4,1120,71,5.0,3.9,10,2.91,4.88
4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,0,0,First,21.27,1396,88.76,5.0,4.5,12,4.17,4.25
4570,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3300,0,1,First,24.3,1248,88.5,5.0,11.5,6,3.64,4.86
4571,Maruti Alto K10 LXI,Delhi,2016,35027,1,0,First,24.07,998,67.1,5.0,3.0,8,2.79,4.81
4572,Hyundai EON Magna Plus,Coimbatore,2015,26568,1,0,First,21.1,814,55.2,5.0,3.79,9,2.62,4.22
4573,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,59000,0,0,First,28.09,1248,88.5,5.0,6.0,9,3.15,5.62
4576,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,80000,0,0,First,20.14,1498,88.8,5.0,5.8,9,4.41,4.03
4580,Volkswagen Polo 1.5 TDI Highline,Kochi,2016,59998,0,0,First,20.14,1498,88.8,5.0,5.49,8,4.41,4.03
4584,Tata Tigor 1.05 Revotorq XT,Kochi,2018,28973,0,0,First,24.7,1047,69,5.0,6.64,6,2.79,4.94
4585,Hyundai EON Era,Kochi,2017,8243,1,0,First,21.1,814,55.2,5.0,3.21,7,2.62,4.22
4590,Maruti Vitara Brezza ZDi,Bangalore,2017,45000,0,0,First,24.3,1248,88.5,5.0,9.75,7,3.64,4.86
4596,Honda City i DTEC VX,Jaipur,2014,76551,0,0,First,25.1,1498,98.6,5.0,7.25,10,3.93,5.02
4598,Maruti Swift VDI BSIV,Kolkata,2015,45000,0,0,First,25.2,1248,74,5.0,3.55,9,2.94,5.04
4605,Honda Amaze S i-Dtech,Ahmedabad,2014,61297,0,0,First,25.8,1498,98.6,5.0,4.35,10,3.82,5.16
4610,Maruti Swift Dzire LDI,Kolkata,2016,85450,0,0,First,26.59,1248,74,5.0,4.0,8,2.78,5.32
4611,Maruti Swift VDI,Jaipur,2013,88000,0,0,First,22.9,1248,74,5.0,4.33,11,3.23,4.58
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,0,0,First,24.0,1186,73.97,5.0,5.43,9,3.08,4.8
4619,Nissan Micra Diesel XV Premium,Ahmedabad,2013,71007,0,0,First,23.08,1461,63.1,5.0,3.9,11,2.73,4.62
4621,Tata Manza Aura Quadrajet BS IV,Hyderabad,2011,70259,0,0,First,21.12,1248,88.8,5.0,2.95,13,4.2,4.22
4624,Maruti Swift LDI Optional,Jaipur,2015,130000,0,0,First,25.2,1248,74,5.0,4.5,9,2.94,5.04
4625,Toyota Corolla Altis Diesel D4DJ,Delhi,2011,89401,0,0,First,21.43,1364,87.2,5.0,4.5,13,4.07,4.29
4626,Honda Jazz 1.5 VX i DTEC,Hyderabad,2015,67000,0,0,First,27.3,1498,98.6,5.0,6.9,9,3.61,5.46
4633,Renault KWID 1.0 RXT Optional,Jaipur,2016,26000,1,0,First,21.7,999,67,5.0,3.0,8,3.09,4.34
4634,Tata Indica Vista Quadrajet 90 ZX Plus,Delhi,2012,27000,0,0,First,22.3,1248,88.8,5.0,3.5,12,3.98,4.46
4635,Hyundai i20 Active 1.4 SX,Kochi,2018,37746,0,0,First,21.19,1396,88.73,5.0,7.59,6,4.19,4.24
